stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5823,5823,EBD Vine past Homer,VINE ST & N HOMER ST,42.735972,-84.509233,,,,,,0
5824,5824,EBD Mt Hope before Fairlane,E MOUNT HOPE RD & HAWTHORNE LN,42.711746,-84.453732,,,,,,0
5825,5825,WBD Lake Lansing past Bayonne,LAKE LANSING RD,42.754798,-84.419016,,,,,,0
5885,5885,NBD Clippert past Vine,N CLIPPERT ST & SELLERS AVE,42.736634,-84.508262,,,,,,0
5886,5886,SBD Clippert past Sellers,N CLIPPERT ST & SELLERS AVE,42.736571,-84.508409,,,,,,0
5894,5894,SBD MLK past Barnes,S MARTIN LUTHER KING JR BLVD & W BARNES AVE,42.714693,-84.567876,,,,,,0
5895,5895,NBD MLK past Barnes,S MARTIN LUTHER KING JR BLVD & W BARNES AVE,42.715202,-84.567336,,,,,,0
5907,5907,NBD MLK past Gordon,,42.709011,-84.567412,,,,,,0
5910,5910,Meijer Lake Lansing Boarding center (west side),MEIJER LAKE LANSING LOT,42.762043,-84.501999,,,,,,0
5911,5911,NBD Hagadorn past Hannah Blvd,S HAGADORN RD & CANADIAN NATIONAL RAILWAY,42.719754,-84.46203,,,,,,0
5913,5913,SBD Hagadorn past Service,HAGADORN RD & S HAGADORN RD,42.718698,-84.462437,,,,,,0
5917,5917,Rt 22 WBD at Meijer,OKEMOS MEIJER LOT,42.71997,-84.424644,,,,,,0
5918,5918,WBD Hunsaker past Chandler,HUNSAKER ST,42.775926,-84.484231,,,,,,0
5919,5919,EBD Mt Hope before Pleasant Grove,W MOUNT HOPE AVE & PLEASANT GROVE RD,42.712037,-84.583719,,,,,,0
5920,5920,EBD Mt Hope past Pleasant Grove,W MOUNT HOPE AVE & BOSTON BLVD,42.712028,-84.580109,,,,,,0
5926,5926,NBD Harrison past Service,S HARRISON RD & S SERVICE RD,42.718807,-84.493608,,,,,,0
5927,5927,Meijer S Penn BC East Side,MEIJER PENNSYLVANIA LOT,42.667584,-84.541804,,,,,,0
5928,5928,Meijer S Penn BC West Side,MEIJER PENNSYLVANIA LOT,42.668228,-84.542086,,,,,,0
5929,5929,WBD St Joseph past Waverly,E ST JOE HWY & S DIBBLE ST,42.726677,-84.605924,,,,,,0
5930,5930,WBD St. Joe Before Snow,E ST JOE HWY & KIDS CT,42.726702,-84.620062,,,,,,0
5931,5931,EBD St Joseph past Snow,E ST JOE HWY & KIDS CT,42.726594,-84.620172,,,,,,0
5941,5941,WBD Coleman past Chandler,COLEMAN RD & COLLINS RD,42.771094,-84.484275,,,,,,0
5942,5942,WBD Coleman past Hunsaker,COLEMAN RD & COLLINS RD,42.773074,-84.487001,,,,,,0
5943,5943,WBD Coleman at Block 36,COLEMAN RD,42.773175,-84.491228,,,,,,0
5944,5944,WBD Coleman at Beaumont Park,COLEMAN RD & BEAUMONT PARK DR,42.773244,-84.498616,,,,,,0
5945,5945,SBD Coolidge past Earl,COOLIDGE RD & TURF LN,42.771163,-84.503215,,,,,,0
5946,5946,SBD Coolidge past Abbey,COOLIDGE RD & MEIJER LAKE LANSING LOT,42.764406,-84.503335,,,,,,0
5947,5947,NBD Coolidge past Abbey,COOLIDGE RD & ABBEY RD,42.764997,-84.503175,,,,,,0
5948,5948,NBD Coolidge past Turf,COOLIDGE RD & EARL AVE,42.770133,-84.503094,,,,,,0
5949,5949,EBD Coleman at Beaumont,COLEMAN RD & WHARTON ST,42.773127,-84.498014,,,,,,0
5950,5950,NBD Tranter past Jolly,TRANTER ST,42.683185,-84.534549,,,,,,0
5951,5951,Lot 92 - MSU Clinical Center,S SERVICE RD,42.719395,-84.469903,,,,,,0
5952,5952,Ramp 1 Bay 1,RAMP 1,42.725601,-84.475468,,,,,,0
5953,5953,Ramp 1 Bay 2,RAMP 1,42.725601,-84.475468,,,,,,0
5954,5954,Ramp 1 Bay 3,RAMP 1,42.725601,-84.475468,,,,,,0
5955,5955,Ramp 1 Bay 4,RAMP 1,42.725601,-84.475468,,,,,,0
5956,5956,Ramp 1 Bay 5,RAMP 1,42.725601,-84.475468,,,,,,0
5957,5957,Ramp 1 Bay 6,RAMP 1,42.725601,-84.475468,,,,,,0
5958,5958,Ramp 1 Bay 7,RAMP 1,42.725601,-84.475468,,,,,,0
5959,5959,Ramp 1 Bay 8,RAMP 1,42.725601,-84.475468,,,,,,0
5982,5982,EBD Coleman at Block 36,COLEMAN RD,42.77306,-84.491269,,,,,,0
5983,5983,EBD St Joseph past Chesley,E ST JOE HWY & CHESLEY ST,42.726578,-84.612778,,,,,,0
5984,5984,WBD St Joseph before Chesley,E ST JOE HWY & CHESLEY ST,42.726685,-84.612901,,,,,,0
5985,5985,WBD Coleman at the Club,COLEMAN RD & CHESLEY ST,42.772384,-84.485908,,,,,,0
5986,5986,EBD Coleman at the Club,COLEMAN RD & CHESLEY ST,42.772124,-84.485896,,,,,,0
5987,5987,NBD Abbot before Lake Lansing Rd,ABBOT RD & LAKE LANSING RD,42.758861,-84.483693,,,,,,0
5988,5988,EBD Coleman past Hamlet,COLEMAN RD & HAMLET RD,42.773156,-84.499968,,,,,,0
5989,5989,SBD Collins before Dunkel,COLLINS RD & DUNKEL,42.690044,-84.498807,,,,,,0
5990,5990,SBD Snow Rd & Aspen,SNOW RD & W I 496,42.722299,-84.622922,,,,,,0
5991,5991,WBD Cornerstone past Snow,CORNERSTONE DR & W I 496,42.716473,-84.623914,,,,,,0
5992,5992,SBD Snow & Aspen,SNOW RD & ASPEN DR,42.722451,-84.622787,,,,,,0
5994,5994,WBD Lake Lansing at Harkson,E LAKE LANSING RD & W LAKE LANSING RD,42.759125,-84.481471,,,,,,0
5996,5996,Boston Blvd past Mount Hope,BOSTON BLVD,42.71124,-84.576105,,,,,,0
5997,5997,EBD Grand River after Cedar,E GRAND RIVER AVE & N CEDAR ST,42.747329,-84.545943,,,,,,0
5998,5998,WBD Grand River past Cedar,E GRAND RIVER AVE & CENTER ST,42.747491,-84.547467,,,,,,0
5999,5999,EBD Grand River after Case,E GRAND RIVER AVE & CASE ST,42.747506,-84.541594,,,,,,0
6002,6002,WBD Coleman past Hamlet,COLEMAN RD & HAMLET CIR,42.773263,-84.500484,,,,,,0
6004,6004,WBD Grand River past Larch,E GRAND RIVER AVE & N LARCH ST,42.74749,-84.545034,,,,,,0
6005,6005,EBD Grand River before Case,E GRAND RIVER AVE & CASE ST,42.747345,-84.541987,,,,,,0
6006,6006,WBD Grand River past Turner,E GRAND RIVER AVE & CASE ST,42.74751,-84.550563,,,,,,0
6008,6008,SBD Chandler past Coleman,S CHANDLER RD & ABBOT RD,42.769778,-84.483675,,,,,,0
6033,6033,SBD Cedar at Edison Ave,,42.707646,-84.54809,,,,,,0
6034,6034,SBD University Villiage East,GARDEN CITY RD & COMMUTER LOT 89,42.728501,-84.497045,,,,,,0
6035,6035,NBD University Village East,GARDEN CITY RD & E KALAMAZOO ST,42.72859,-84.497094,,,,,,0
6036,6036,SBD Coolidge at Watertower Place,,42.765972,-84.503345,,,,,,0
6037,6037,NBD Times Square before Marsh,TIMES SQUARE DR,42.729819,-84.410125,,,,,,0
6042,6042,Multimodal Gateway,,42.718702,-84.49588,,,,,,0
6043,6043,SBD Morgan before Michigan,MORGAN LN & FRANDOR CENTER,42.734663,-84.504911,,,,,,0
6044,6044,WBD Crescent past Harrison 0,CRESCENT RD & S HARRISON RD,42.713529,-84.49531,,,,,,0
6045,6045,WBD Michigan before Morgan,E MICHIGAN AVE & MORGAN LN,42.733714,-84.50431,,,,,,0
6048,6048,WBD Miller past Aurelius,E MILLER RD & SCOTMAR DR,42.669266,-84.524265,,,,,,0
6049,6049,WBD Miller at Norburn,E MILLER RD & MARSCOT DR,42.669297,-84.530917,,,,,,0
6050,6050,EBD Miller before Marscot,,42.669189,-84.530426,,,,,,0
6051,6051,EBD Miller before Scotmar,,42.669179,-84.528327,,,,,,0
6052,6052,WBD Grand River past Summit,,42.667042,-84.175804,,,,,,0
6056,6056,NBD Washington past Michigan,,42.734177,-84.552169,,,,,,0
6059,6059,EBD Service Road at Clinical Center,S SERVICE RD & MSU MEDICAL CLINIC,42.719152,-84.468504,,,,,,0
6062,6062,EBD Cesar Chavez past Turner,,42.747375,-84.549249,,,,,,0
6066,6066,SBD Cedar past Shiawassee,N CEDAR ST & E SHIAWASSEE ST,42.736627,-84.546676,,,,,,0
6068,6068,EBD Michigan before Cedar,E MICHIGAN AVE & MUSEUM EXIT RAMP,42.733558,-84.54787,,,,,,0
6069,6069,NBD Larch past Michigan,,42.734246,-84.544565,,,,,,0
6070,6070,NBD Larch before Shiawassee,,42.736376,-84.544526,,,,,,0
