route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
01,4,3027241,1 MERIDIAN MALL,,0,395560,42894,0,0
01,4,3027240,1 MERIDIAN MALL,,0,395559,42894,0,0
01,4,3027239,1 MERIDIAN MALL,,0,395558,42894,0,0
01,4,3027320,1 DOWNTOWN LANSING,,1,395558,42896,0,0
01,4,3027319,1 DOWNTOWN LANSING,,1,395563,42896,0,0
01,4,3027318,1 DOWNTOWN LANSING,,1,395562,42896,0,0
01,4,3027317,1 DOWNTOWN LANSING,,1,395561,42896,0,0
01,4,3027316,1 DOWNTOWN LANSING,,1,395560,42896,0,0
01,4,3027315,1 DOWNTOWN LANSING,,1,395559,42896,0,0
01,4,3027314,1 DOWNTOWN LANSING,,1,395558,42896,0,0
01,4,3027313,1 DOWNTOWN LANSING,,1,395563,42896,0,0
01,4,3027279,1 DOWNTOWN LANSING,,1,395562,42896,0,0
01,4,3027283,1 DOWNTOWN LANSING,,1,395561,42896,0,0
01,4,3027282,1 DOWNTOWN LANSING,,1,395560,42896,0,0
01,4,3027281,1 DOWNTOWN LANSING,,1,395559,42896,0,0
01,4,3027280,1 DOWNTOWN LANSING,,1,395558,42896,0,0
01,4,3027312,1 DOWNTOWN LANSING,,1,395563,42896,0,0
01,4,3027311,1 DOWNTOWN LANSING,,1,395562,42896,0,0
01,4,3027310,1 DOWNTOWN LANSING,,1,395561,42896,0,0
01,4,3027309,1 DOWNTOWN LANSING,,1,395560,42896,0,0
01,4,3027308,1 DOWNTOWN LANSING,,1,395559,42896,0,0
01,4,3027307,1 DOWNTOWN LANSING,,1,395558,42896,0,0
01,4,3027306,1 DOWNTOWN LANSING,,1,395563,42896,0,0
01,4,3027305,1 DOWNTOWN LANSING,,1,395562,42896,0,0
01,4,3027304,1 DOWNTOWN LANSING,,1,395561,42896,0,0
01,4,3027303,1 DOWNTOWN LANSING,,1,395560,42896,0,0
01,4,3027302,1 DOWNTOWN LANSING,,1,395559,42896,0,0
01,4,3027301,1 DOWNTOWN LANSING,,1,395558,42896,0,0
01,4,3027300,1 DOWNTOWN LANSING,,1,395563,42896,0,0
01,4,3027299,1 DOWNTOWN LANSING,,1,395562,42896,0,0
01,4,3027298,1 DOWNTOWN LANSING,,1,395561,42896,0,0
01,4,3027297,1 DOWNTOWN LANSING,,1,395560,42896,0,0
01,4,3027296,1 DOWNTOWN LANSING,,1,395559,42896,0,0
01,4,3027295,1 DOWNTOWN LANSING,,1,395558,42896,0,0
01,4,3027294,1 DOWNTOWN LANSING,,1,395563,42896,0,0
01,4,3027293,1 DOWNTOWN LANSING,,1,395562,42896,0,0
01,4,3027292,1 DOWNTOWN LANSING,,1,395561,42896,0,0
01,4,3027291,1 DOWNTOWN LANSING,,1,395560,42896,0,0
01,4,3027290,1 DOWNTOWN LANSING,,1,395559,42896,0,0
01,4,3027289,1 DOWNTOWN LANSING,,1,395558,42896,0,0
01,4,3027288,1 DOWNTOWN LANSING,,1,395563,42896,0,0
01,4,3027287,1 DOWNTOWN LANSING,,1,395562,42896,0,0
01,4,3027286,1 DOWNTOWN LANSING,,1,395561,42896,0,0
01,4,3027285,1 DOWNTOWN LANSING,,1,395560,42896,0,0
01,4,3027284,1 DOWNTOWN LANSING,,1,395559,42896,0,0
01,4,3027278,1 DOWNTOWN LANSING,,1,395558,42896,0,0
02,4,3028039,2 S WASHINGTON /PLEASANT GROVE,,0,395604,42898,0,0
02,4,3028030,2 S WASHINGTON /PLEASANT GROVE,,0,395603,42899,0,0
02,4,3028038,2 S WASHINGTON /PLEASANT GROVE,,0,395604,42898,0,0
02,4,3028029,2 S WASHINGTON /PLEASANT GROVE,,0,395603,42899,0,0
02,4,3028037,2 S WASHINGTON /PLEASANT GROVE,,0,395604,42898,0,0
02,4,3028028,2 S WASHINGTON /PLEASANT GROVE,,0,395603,42899,0,0
02,4,3028036,2 S WASHINGTON /PLEASANT GROVE,,0,395604,42898,0,0
02,4,3028027,2 S WASHINGTON /PLEASANT GROVE,,0,395603,42899,0,0
02,4,3028035,2 S WASHINGTON /PLEASANT GROVE,,0,395604,42898,0,0
02,4,3028026,2 S WASHINGTON /PLEASANT GROVE,,0,395603,42898,0,0
02,4,3028034,2 S WASHINGTON /PLEASANT GROVE,,0,395604,42898,0,0
02,4,3028025,2 S WASHINGTON /PLEASANT GROVE,,0,395603,42898,0,0
02,4,3028033,2 S WASHINGTON /PLEASANT GROVE,,0,395604,42898,0,0
02,4,3028024,2 S WASHINGTON /PLEASANT GROVE,,0,395603,42898,0,0
02,4,3028032,2 S WASHINGTON /PLEASANT GROVE,,0,395604,42898,0,0
02,4,3028023,2 S WASHINGTON /PLEASANT GROVE,,0,395603,42898,0,0
02,4,3028031,2 S WASHINGTON /PLEASANT GROVE,,0,395604,42899,0,0
02,4,3028055,2  SOUTH WASHINGTON/DOWNTOWN,,1,395604,42901,0,0
02,4,3028047,2  SOUTH WASHINGTON/DOWNTOWN,,1,395603,42901,0,0
02,4,3028054,2  SOUTH WASHINGTON/DOWNTOWN,,1,395604,42901,0,0
02,4,3028046,2  SOUTH WASHINGTON/DOWNTOWN,,1,395603,42901,0,0
02,4,3028053,2  SOUTH WASHINGTON/DOWNTOWN,,1,395604,42901,0,0
02,4,3028045,2  SOUTH WASHINGTON/DOWNTOWN,,1,395603,42901,0,0
02,4,3028052,2  SOUTH WASHINGTON/DOWNTOWN,,1,395604,42901,0,0
02,4,3028044,2  SOUTH WASHINGTON/DOWNTOWN,,1,395603,42901,0,0
02,4,3028051,2  SOUTH WASHINGTON/DOWNTOWN,,1,395604,42901,0,0
02,4,3028043,2  SOUTH WASHINGTON/DOWNTOWN,,1,395603,42901,0,0
02,4,3028050,2  SOUTH WASHINGTON/DOWNTOWN,,1,395604,42901,0,0
02,4,3028042,2  SOUTH WASHINGTON/DOWNTOWN,,1,395603,42901,0,0
02,4,3028049,2  SOUTH WASHINGTON/DOWNTOWN,,1,395604,42901,0,0
02,4,3028041,2  SOUTH WASHINGTON/DOWNTOWN,,1,395603,42901,0,0
02,4,3028048,2  SOUTH WASHINGTON/DOWNTOWN,,1,395604,42901,0,0
02,4,3028040,2  SOUTH WASHINGTON/DOWNTOWN,,1,395603,42901,0,0
03,4,3028530,3 WILLOW - LANSING MALL,,0,395635,42904,0,0
03,4,3028531,3 WILLOW - LANSING MALL,,0,395635,42904,0,0
03,4,3028532,3 WILLOW - LANSING MALL,,0,395635,42904,0,0
03,4,3028536,3 WILLOW - LANSING MALL,,0,395635,42904,0,0
03,4,3028537,3 WILLOW - LANSING MALL,,0,395635,42904,0,0
03,4,3028533,3 WILLOW - LANSING MALL,,0,395635,42904,0,0
03,4,3028534,3 WILLOW - LANSING MALL,,0,395635,42904,0,0
03,4,3028535,3 WILLOW - LANSING MALL,,0,395635,42904,0,0
03,4,3028538,3 WILLOW - DOWNTOWN,,1,395635,42907,0,0
03,4,3028539,3 WILLOW - DOWNTOWN,,1,395635,42907,0,0
03,4,3028540,3 WILLOW - DOWNTOWN,,1,395635,42907,0,0
03,4,3028541,3 WILLOW - DOWNTOWN,,1,395635,42907,0,0
03,4,3028542,3 WILLOW - DOWNTOWN,,1,395635,42907,0,0
03,4,3028543,3 WILLOW - DOWNTOWN,,1,395635,42907,0,0
03,4,3028544,3 WILLOW - DOWNTOWN,,1,395635,42907,0,0
03,4,3028545,3 WILLOW - DOWNTOWN,,1,395635,42907,0,0
05,4,3029438,5 SOUTH CEDAR - EDGEWOOD,,0,395694,42913,0,0
05,4,3029428,5 SOUTH CEDAR - EDGEWOOD,,0,395693,42913,0,0
05,4,3029441,5 SOUTH CEDAR - EDGEWOOD,,0,395694,42912,0,0
05,4,3029429,5 SOUTH CEDAR - EDGEWOOD,,0,395693,42912,0,0
05,4,3029442,5 SOUTH CEDAR - EDGEWOOD,,0,395694,42912,0,0
05,4,3029430,5 SOUTH CEDAR - EDGEWOOD,,0,395693,42912,0,0
05,4,3029443,5 SOUTH CEDAR - EDGEWOOD,,0,395694,42912,0,0
05,4,3029431,5 SOUTH CEDAR - EDGEWOOD,,0,395693,42912,0,0
05,4,3029439,5 SOUTH CEDAR - EDGEWOOD,,0,395695,42912,0,0
05,4,3029437,5 SOUTH CEDAR - EDGEWOOD,,0,395694,42912,0,0
05,4,3029440,5 SOUTH CEDAR - EDGEWOOD,,0,395693,42912,0,0
05,4,3029444,5 SOUTH CEDAR - EDGEWOOD,,0,395694,42912,0,0
05,4,3029432,5 SOUTH CEDAR - EDGEWOOD,,0,395693,42912,0,0
05,4,3029445,5 SOUTH CEDAR - EDGEWOOD,,0,395694,42912,0,0
05,4,3029433,5 SOUTH CEDAR - EDGEWOOD,,0,395693,42912,0,0
05,4,3029446,5 SOUTH CEDAR - EDGEWOOD,,0,395694,42912,0,0
05,4,3029434,5 SOUTH CEDAR - EDGEWOOD,,0,395693,42912,0,0
05,4,3029447,5 SOUTH CEDAR - EDGEWOOD,,0,395694,42912,0,0
05,4,3029435,5 SOUTH CEDAR - EDGEWOOD,,0,395693,42912,0,0
05,4,3029448,5 SOUTH CEDAR - EDGEWOOD,,0,395694,42912,0,0
05,4,3029436,5 SOUTH CEDAR - EDGEWOOD,,0,395693,42912,0,0
05,4,3029459,5 SOUTH CEDAR - DOWNTOWN,,1,395694,42915,0,0
05,4,3029449,5 SOUTH CEDAR - DOWNTOWN,,1,395693,42915,0,0
05,4,3029461,5 SOUTH CEDAR - DOWNTOWN,,1,395694,42915,0,0
05,4,3029450,5 SOUTH CEDAR - DOWNTOWN,,1,395693,42915,0,0
05,4,3029462,5 SOUTH CEDAR - DOWNTOWN,,1,395694,42915,0,0
05,4,3029451,5 SOUTH CEDAR - DOWNTOWN,,1,395693,42915,0,0
05,4,3029463,5 SOUTH CEDAR - DOWNTOWN,,1,395694,42915,0,0
05,4,3029452,5 SOUTH CEDAR - DOWNTOWN,,1,395693,42915,0,0
05,4,3029464,5 SOUTH CEDAR - DOWNTOWN,,1,395695,42915,0,0
05,4,3029453,5 SOUTH CEDAR - DOWNTOWN,,1,395694,42915,0,0
05,4,3029465,5 SOUTH CEDAR - DOWNTOWN,,1,395693,42915,0,0
05,4,3029466,5 SOUTH CEDAR - DOWNTOWN,,1,395694,42915,0,0
05,4,3029454,5 SOUTH CEDAR - DOWNTOWN,,1,395693,42915,0,0
05,4,3029467,5 SOUTH CEDAR - DOWNTOWN,,1,395694,42915,0,0
05,4,3029455,5 SOUTH CEDAR - DOWNTOWN,,1,395693,42915,0,0
05,4,3029468,5 SOUTH CEDAR - DOWNTOWN,,1,395694,42915,0,0
05,4,3029456,5 SOUTH CEDAR - DOWNTOWN,,1,395693,42915,0,0
05,4,3029469,5 SOUTH CEDAR - DOWNTOWN,,1,395694,42915,0,0
05,4,3029457,5 SOUTH CEDAR - DOWNTOWN,,1,395693,42915,0,0
05,4,3029460,5 MEIJER S PENN,,1,395694,42916,0,0
05,4,3029458,5 MEIJER S PENN,,1,395693,42916,0,0
08,4,3030531,8 PENNSYLVANIA - HOLT,,0,395772,42927,0,0
08,4,3030530,8 PENNSYLVANIA - HOLT,,0,395773,42927,0,0
08,4,3030517,8 PENNSYLVANIA - HOLT,,0,395772,42926,0,0
08,4,3030518,8 PENNSYLVANIA - HOLT,,0,395773,42926,0,0
08,4,3030519,8 PENNSYLVANIA - HOLT,,0,395772,42926,0,0
08,4,3030520,8 PENNSYLVANIA - HOLT,,0,395773,42926,0,0
08,4,3030521,8 PENNSYLVANIA - HOLT,,0,395772,42926,0,0
08,4,3030522,8 PENNSYLVANIA - HOLT,,0,395773,42926,0,0
08,4,3030523,8 PENNSYLVANIA - HOLT,,0,395774,42926,0,0
08,4,3030524,8 PENNSYLVANIA - HOLT,,0,395772,42926,0,0
08,4,3030525,8 PENNSYLVANIA - HOLT,,0,395773,42926,0,0
08,4,3030526,8 PENNSYLVANIA - HOLT,,0,395772,42926,0,0
08,4,3030527,8 PENNSYLVANIA - HOLT,,0,395773,42926,0,0
08,4,3030528,8 PENNSYLVANIA - HOLT,,0,395772,42926,0,0
08,4,3030529,8 PENNSYLVANIA - HOLT,,0,395773,42926,0,0
08,4,3030532,8 PENNSYLVANIA - DOWNTOWN,,1,395772,42929,0,0
08,4,3030533,8 PENNSYLVANIA - DOWNTOWN,,1,395773,42929,0,0
08,4,3030534,8 PENNSYLVANIA - DOWNTOWN,,1,395772,42929,0,0
08,4,3030535,8 PENNSYLVANIA - DOWNTOWN,,1,395773,42929,0,0
08,4,3030536,8 PENNSYLVANIA - DOWNTOWN,,1,395772,42929,0,0
08,4,3030537,8 PENNSYLVANIA - DOWNTOWN,,1,395773,42929,0,0
08,4,3030538,8 PENNSYLVANIA - DOWNTOWN,,1,395772,42929,0,0
08,4,3030539,8 PENNSYLVANIA - DOWNTOWN,,1,395773,42929,0,0
08,4,3030540,8 PENNSYLVANIA - DOWNTOWN,,1,395774,42929,0,0
08,4,3030541,8 PENNSYLVANIA - DOWNTOWN,,1,395772,42929,0,0
08,4,3030542,8 PENNSYLVANIA - DOWNTOWN,,1,395773,42929,0,0
08,4,3030543,8 PENNSYLVANIA - DOWNTOWN,,1,395772,42929,0,0
08,4,3030544,8 PENNSYLVANIA - DOWNTOWN,,1,395773,42929,0,0
08,4,3030545,8 MEIJER S PENN,,1,395772,42930,0,0
08,4,3030546,8 PENNSYLVANIA - DOWNTOWN,,1,395773,42929,0,0
09,4,3031091,9 S MARTIN L KING - S PENN MEIJER,,0,395824,42932,0,0
09,4,3031092,9 S MARTIN L KING - S PENN MEIJER,,0,395825,42932,0,0
09,4,3031093,9 S MARTIN L KING - S PENN MEIJER,,0,395824,42932,0,0
09,4,3031094,9 S MARTIN L KING - S PENN MEIJER,,0,395825,42932,0,0
09,4,3031095,9 S MARTIN L KING - S PENN MEIJER,,0,395774,42932,0,0
09,4,3031096,9 S MARTIN L KING - S PENN MEIJER,,0,395824,42932,0,0
09,4,3031097,9 S MARTIN L KING - S PENN MEIJER,,0,395825,42932,0,0
09,4,3031098,9 S MARTIN L KING - S PENN MEIJER,,0,395824,42932,0,0
09,4,3031099,9 S MARTIN L KING - S PENN MEIJER,,0,395825,42932,0,0
09,4,3031100,9 S MARTIN L KING - S PENN MEIJER,,0,395824,42932,0,0
09,4,3031101,9 S MARTIN L KING - S PENN MEIJER,,0,395825,42932,0,0
09,4,3031102,9 S MARTIN L KING - S PENN MEIJER,,0,395824,42933,0,0
09,4,3031103,9 S MARTIN L KING - S PENN MEIJER,,0,395825,42933,0,0
09,4,3031115,9 S MARTIN L KING - DOWNTOWN,,1,395824,42936,0,0
09,4,3031116,9 S MARTIN L KING - DOWNTOWN,,1,395825,42936,0,0
09,4,3031104,9 S MARTIN L KING - DOWNTOWN,,1,395824,42936,0,0
09,4,3031105,9 S MARTIN L KING - DOWNTOWN,,1,395825,42936,0,0
09,4,3031106,9 S MARTIN L KING - DOWNTOWN,,1,395824,42936,0,0
09,4,3031107,9 S MARTIN L KING - DOWNTOWN,,1,395825,42936,0,0
09,4,3031108,9 S MARTIN L KING - DOWNTOWN,,1,395774,42936,0,0
09,4,3031109,9 S MARTIN L KING - DOWNTOWN,,1,395824,42936,0,0
09,4,3031110,9 S MARTIN L KING - DOWNTOWN,,1,395825,42936,0,0
09,4,3031111,9 S MARTIN L KING - DOWNTOWN,,1,395824,42936,0,0
09,4,3031112,9 S MARTIN L KING - DOWNTOWN,,1,395825,42936,0,0
09,4,3031113,9 S MARTIN L KING - DOWNTOWN,,1,395824,42936,0,0
09,4,3031114,9 S MARTIN L KING - DOWNTOWN,,1,395825,42936,0,0
10,4,3031565,10 NORTH LANSING - TURNER,,0,395850,42938,0,0
10,4,3031566,10 NORTH LANSING - TURNER,,0,395850,42938,0,0
10,4,3031567,10 NORTH LANSING - TURNER,,0,395850,42938,0,0
10,4,3031568,10 NORTH LANSING - TURNER,,0,395850,42938,0,0
10,4,3031569,10 NORTH LANSING - TURNER,,0,395851,42938,0,0
10,4,3031570,10 NORTH LANSING - TURNER,,0,395850,42938,0,0
10,4,3031571,10 NORTH LANSING - TURNER,,0,395850,42938,0,0
10,4,3031572,10 NORTH LANSING - TURNER,,0,395850,42938,0,0
10,4,3031573,10 NORTH LANSING - TURNER,,0,395850,42938,0,0
10,4,3031574,10 NORTH LANSING - TURNER,,0,395850,42938,0,0
10,4,3031575,10 NORTH LANSING - TURNER,,0,395850,42938,0,0
10,4,3031576,10 NORTH LANSING - TURNER,,0,395850,42938,0,0
10,4,3031577,10 NORTH LANSING - TURNER,,0,395850,42938,0,0
10,4,3031578,10 NORTH LANSING  - DOWNTOWN,,1,395850,42940,0,0
10,4,3031579,10 NORTH LANSING  - DOWNTOWN,,1,395850,42940,0,0
10,4,3031580,10 NORTH LANSING  - DOWNTOWN,,1,395850,42940,0,0
10,4,3031581,10 NORTH LANSING  - DOWNTOWN,,1,395850,42940,0,0
10,4,3031582,10 NORTH LANSING  - DOWNTOWN,,1,395851,42940,0,0
10,4,3031583,10 NORTH LANSING  - DOWNTOWN,,1,395850,42940,0,0
10,4,3031584,10 NORTH LANSING  - DOWNTOWN,,1,395850,42940,0,0
10,4,3031585,10 NORTH LANSING  - DOWNTOWN,,1,395850,42940,0,0
10,4,3031586,10 NORTH LANSING  - DOWNTOWN,,1,395850,42940,0,0
10,4,3031587,10 NORTH LANSING  - DOWNTOWN,,1,395850,42940,0,0
10,4,3031588,10 NORTH LANSING  - DOWNTOWN,,1,395850,42940,0,0
10,4,3031589,10 NORTH LANSING  - DOWNTOWN,,1,395850,42940,0,0
10,4,3031590,10 NORTH LANSING  - DOWNTOWN,,1,395850,42940,0,0
12,4,3032167,12 W. MICHIGAN - 12 WAVERLY,,0,395884,42944,0,0
12,4,3032168,12 W. MICHIGAN - 12 WAVERLY,,0,395884,42944,0,0
12,4,3032169,12 W. MICHIGAN - 12 WAVERLY,,0,395884,42944,0,0
12,4,3032170,12 W. MICHIGAN - 12 WAVERLY,,0,395884,42944,0,0
12,4,3032171,12 W. MICHIGAN - 12 WAVERLY,,0,395884,42944,0,0
12,4,3032172,12 W. MICHIGAN - 12 WAVERLY,,0,395851,42944,0,0
12,4,3032173,12 W. MICHIGAN - 12 WAVERLY,,0,395884,42944,0,0
12,4,3032174,12 W. MICHIGAN - 12 WAVERLY,,0,395884,42944,0,0
12,4,3032175,12 W. MICHIGAN - 12 WAVERLY,,0,395884,42944,0,0
12,4,3032176,12 W. MICHIGAN - 12 WAVERLY,,0,395884,42944,0,0
12,4,3032177,12 W. MICHIGAN - 12 WAVERLY,,0,395884,42944,0,0
12,4,3032178,12 W. MICHIGAN - 12 WAVERLY,,0,395884,42944,0,0
12,4,3032179,12 W. MICHIGAN - 12 WAVERLY,,0,395884,42944,0,0
12,4,3032180,12 W MICHIGAN - 12 DOWNTOWN,,1,395884,42947,0,0
12,4,3032181,12 W MICHIGAN - 12 DOWNTOWN,,1,395884,42947,0,0
12,4,3032182,12 W MICHIGAN - 12 DOWNTOWN,,1,395884,42947,0,0
12,4,3032183,12 W MICHIGAN - 12 DOWNTOWN,,1,395884,42947,0,0
12,4,3032184,12 W MICHIGAN - 12 DOWNTOWN,,1,395884,42947,0,0
12,4,3032185,12 W MICHIGAN - 12 DOWNTOWN,,1,395851,42947,0,0
12,4,3032186,12 W MICHIGAN - 12 DOWNTOWN,,1,395884,42947,0,0
12,4,3032187,12 W MICHIGAN - 12 DOWNTOWN,,1,395884,42947,0,0
12,4,3032188,12 W MICHIGAN - 12 DOWNTOWN,,1,395884,42947,0,0
12,4,3032189,12 W MICHIGAN - 12 DOWNTOWN,,1,395884,42947,0,0
12,4,3032190,12 W MICHIGAN - 12 DOWNTOWN,,1,395884,42947,0,0
12,4,3032191,12 W MICHIGAN - 12 DOWNTOWN,,1,395884,42947,0,0
12,4,3032192,12 W MICHIGAN - 12 DOWNTOWN,,1,395884,42947,0,0
14,4,3032786,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,,0,395916,42952,0,0
14,4,3032787,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,,0,395916,42952,0,0
14,4,3032788,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,,0,395916,42952,0,0
14,4,3032789,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,,0,395916,42952,0,0
14,4,3032790,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,,0,395916,42952,0,0
14,4,3032791,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,,0,395916,42952,0,0
14,4,3032792,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,,0,395851,42952,0,0
14,4,3032793,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,,0,395916,42952,0,0
14,4,3032794,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,,0,395916,42952,0,0
14,4,3032795,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,,0,395916,42952,0,0
14,4,3032796,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,,0,395916,42952,0,0
14,4,3032797,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,,0,395916,42952,0,0
14,4,3032798,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,,0,395916,42952,0,0
14,4,3032799,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,,1,395916,42954,0,0
14,4,3032800,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,,1,395916,42954,0,0
14,4,3032801,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,,1,395916,42954,0,0
14,4,3032802,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,,1,395916,42954,0,0
14,4,3032803,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,,1,395916,42954,0,0
14,4,3032804,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,,1,395916,42954,0,0
14,4,3032805,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,,1,395851,42954,0,0
14,4,3032806,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,,1,395916,42954,0,0
14,4,3032807,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,,1,395916,42954,0,0
14,4,3032808,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,,1,395916,42954,0,0
14,4,3032809,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,,1,395916,42954,0,0
14,4,3032810,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,,1,395916,42954,0,0
14,4,3032811,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,,1,395916,42954,0,0
16,4,3033477,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395941,42959,0,0
16,4,3033476,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395940,42959,0,0
16,4,3033478,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395941,42959,0,0
16,4,3033475,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395940,42959,0,0
16,4,3033479,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395941,42959,0,0
16,4,3033474,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395940,42959,0,0
16,4,3033480,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395941,42959,0,0
16,4,3033473,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395940,42959,0,0
16,4,3033481,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395941,42959,0,0
16,4,3033472,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395940,42959,0,0
16,4,3033471,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395939,42959,0,0
16,4,3033482,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395941,42959,0,0
16,4,3033470,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395939,42959,0,0
16,4,3033483,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395941,42959,0,0
16,4,3033469,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395939,42959,0,0
16,4,3033484,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395941,42959,0,0
16,4,3033468,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395939,42959,0,0
16,4,3033485,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395941,42959,0,0
16,4,3033467,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395939,42959,0,0
16,4,3033486,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,,0,395941,42959,0,0
16,4,3033497,16 W LAKE LANSING RD - DOWNTOWN,,1,395941,42961,0,0
16,4,3033496,16 W LAKE LANSING RD - DOWNTOWN,,1,395940,42961,0,0
16,4,3033498,16 W LAKE LANSING RD - DOWNTOWN,,1,395941,42961,0,0
16,4,3033495,16 W LAKE LANSING RD - DOWNTOWN,,1,395940,42961,0,0
16,4,3033499,16 W LAKE LANSING RD - DOWNTOWN,,1,395941,42961,0,0
16,4,3033494,16 W LAKE LANSING RD - DOWNTOWN,,1,395940,42961,0,0
16,4,3033500,16 W LAKE LANSING RD - DOWNTOWN,,1,395941,42961,0,0
16,4,3033493,16 W LAKE LANSING RD - DOWNTOWN,,1,395940,42961,0,0
16,4,3033501,16 W LAKE LANSING RD - DOWNTOWN,,1,395941,42961,0,0
16,4,3033487,16 W LAKE LANSING RD - DOWNTOWN,,1,395940,42961,0,0
16,4,3033492,16 W LAKE LANSING RD - DOWNTOWN,,1,395939,42961,0,0
16,4,3033502,16 W LAKE LANSING RD - DOWNTOWN,,1,395941,42961,0,0
16,4,3033491,16 W LAKE LANSING RD - DOWNTOWN,,1,395939,42961,0,0
16,4,3033503,16 W LAKE LANSING RD - DOWNTOWN,,1,395941,42961,0,0
16,4,3033490,16 W LAKE LANSING RD - DOWNTOWN,,1,395939,42961,0,0
16,4,3033504,16 W LAKE LANSING RD - DOWNTOWN,,1,395941,42961,0,0
16,4,3033489,16 W LAKE LANSING RD - DOWNTOWN,,1,395939,42961,0,0
16,4,3033505,16 W LAKE LANSING RD - DOWNTOWN,,1,395941,42961,0,0
16,4,3033488,16 W LAKE LANSING RD - DOWNTOWN,,1,395939,42961,0,0
16,4,3033506,16 W LAKE LANSING RD - DOWNTOWN,,1,395941,42961,0,0
20,4,3034110,20 SOUTH HARRISON - JOLLY - DUNCKEL,,0,395968,42965,0,0
20,4,3034111,20 SOUTH HARRISON - JOLLY - DUNCKEL,,0,395968,42965,0,0
20,4,3034105,20 SOUTH HARRISON - JOLLY - DUNCKEL,,0,395968,42965,0,0
20,4,3034112,20 SOUTH HARRISON - JOLLY - DUNCKEL,,0,395968,42965,0,0
20,4,3034106,20 SOUTH HARRISON - JOLLY - DUNCKEL,,0,395968,42965,0,0
20,4,3034107,20 SOUTH HARRISON - JOLLY - DUNCKEL,,0,395968,42965,0,0
20,4,3034108,20 SOUTH HARRISON - JOLLY - DUNCKEL,,0,395968,42965,0,0
20,4,3034109,20 SOUTH HARRISON - JOLLY - DUNCKEL,,0,395968,42966,0,0
20,4,3034118,20 SOUTH HARRISON - EAST LANSING - MSU,,1,395968,42968,0,0
20,4,3034119,20 SOUTH HARRISON - EAST LANSING - MSU,,1,395968,42968,0,0
20,4,3034113,20 SOUTH HARRISON - EAST LANSING - MSU,,1,395968,42968,0,0
20,4,3034114,20 SOUTH HARRISON - EAST LANSING - MSU,,1,395968,42968,0,0
20,4,3034120,20 SOUTH HARRISON - EAST LANSING - MSU,,1,395968,42968,0,0
20,4,3034115,20 SOUTH HARRISON - EAST LANSING - MSU,,1,395968,42968,0,0
